,Unnamed: 0,loc,title,author,is_foreign
9467,9467,48448_50102,コレラ,原民喜,False
9468,9468,42222_16353,断片（１［＃「１」はローマ数字、1-13-21］）,寺田寅彦,False
9471,9471,53589_44232,受難日,萩原朔太郎,False
9478,9478,1134_6760,金春会の「隅田川」,芥川龍之介,False
9479,9479,42523_22739,地水火風空,豊島与志雄,False
9482,9482,53859_47756,青い紐,田中貢太郎,False
9484,9484,54948_48391,数の子は音を食うもの,北大路魯山人,False
9491,9491,1684_11274,柿の種,寺田寅彦,False
9495,9495,51159_56093,湯豆腐のやり方,北大路魯山人,False
9496,9496,53629_44271,夜景,萩原朔太郎,False
9497,9497,53543_44186,古盃,萩原朔太郎,False
9499,9499,47187_34895,最低の古典,折口信夫,False
9502,9502,56117_56016,奇談クラブ〔戦後版〕,野村胡堂,False
9504,9504,47922_42531,端書,堀辰雄,False
9511,9511,43254_24594,戦争と気象学,寺田寅彦,False
9513,9513,51215_56381,上海游記,芥川龍之介,False
9514,9514,45884_32911,諦らめアネゴ,坂口安吾,False
9515,9515,54677_59544,錢形平次捕物控,野村胡堂,False
9516,9516,3232_11264,二、〇〇〇年戦争,海野十三,False
9519,9519,53648_44289,春晝,萩原朔太郎,False
9520,9520,56206_62088,銭形平次捕物控,野村胡堂,False
9522,9522,52909_42887,心配な写真,牧野信一,False
9525,9525,45905_37861,安吾の新日本地理,坂口安吾,False
9528,9528,4248_6482,彌次行,泉鏡花,False
9529,9529,3347_18553,戦時旅行鞄,海野十三,False
9535,9535,53492_49728,ツーン湖のほとり,中谷宇吉郎,False
9537,9537,56831_55366,安吾史譚,坂口安吾,False
9539,9539,2358_13799,科学と文学,寺田寅彦,False
9543,9543,52600_57895,森の中の犬ころ,小川未明,False
9548,9548,108_15149,鼠小僧次郎吉,芥川龍之介,False
9549,9549,54052_53579,屈辱,今野大力,False
9557,9557,45478_24682,麻畑の一夜,岡本綺堂,False
9559,9559,54704_59624,錢形平次捕物控,野村胡堂,False
9561,9561,54583_57203,錢形平次捕物控,野村胡堂,False
9562,9562,52048_56904,お面とりんご,小川未明,False
9564,9564,3549_19579,古狢,泉鏡花,False
9568,9568,53347_43292,隅田川,宮沢賢治,False
9570,9570,53634_44275,三人目の患者,萩原朔太郎,False
9572,9572,43751_27955,侏儒の言葉,芥川龍之介,False
9574,9574,51851_40068,手紙,坂本龍馬,False
9575,9575,52902_42667,疳の虫,牧野信一,False
9576,9576,169_15145,トロツコ,芥川龍之介,False
9581,9581,52979_63335,月とあざらし,小川未明,False
9582,9582,45325_41249,月あかり,牧野信一,False
9584,9584,53412_43299,宗谷〔一〕,宮沢賢治,False
9586,9586,466_42316,オツベルと象,宮沢賢治,False
9589,9589,49959_37782,鰻の話,北大路魯山人,False
9593,9593,46959_26570,能楽に於ける「わき」の意義,折口信夫,False
9594,9594,47685_64599,神楽（その一）,折口信夫,False
9595,9595,43205_23212,明治開化　安吾捕物,坂口安吾,False
9596,9596,56240_51977,随筆銭形平次,野村胡堂,False
9602,9602,2441_10303,田園雑感,寺田寅彦,False
9603,9603,57306_63368,救われた稀本,中谷宇吉郎,False
9608,9608,42874_31420,推理小説について,坂口安吾,False
9609,9609,3809_26610,寒山拾得,芥川龍之介,False
9613,9613,46324_26560,稲むらの蔭にて,折口信夫,False
9616,9616,55572_56892,羅漢寺,今野大力,False
9620,9620,42574_22882,楊先生,豊島与志雄,False
9624,9624,42359_15871,『井伏鱒二選集』後記,太宰治,False
9625,9625,49596_35542,雨の上高地,寺田寅彦,False
9628,9628,53388_43270,恋,宮沢賢治,False
9631,9631,45490_23368,鼠,岡本綺堂,False
9632,9632,45335_30093,パンアテナイア祭の夢,牧野信一,False
9635,9635,1595_18106,正直ノオト,太宰治,False
9636,9636,51070_49010,汽車の中のくまと鶏,小川未明,False
9640,9640,54627_53173,錢形平次捕物控,野村胡堂,False
9643,9643,53480_52770,カラカラ鳴る海,小川未明,False
9646,9646,52986_62848,負傷した線路と月,小川未明,False
9647,9647,53214_49856,比較科学論,中谷宇吉郎,False
9651,9651,42709_26869,鳶と柿と鶏,豊島与志雄,False
9652,9652,57285_60827,国際雪氷委員会のことなど,中谷宇吉郎,False
9654,9654,45417_39054,父の百ヶ日前後,牧野信一,False
9655,9655,42960_31422,餅のタタリ,坂口安吾,False
9657,9657,2478_9721,銀座アルプス,寺田寅彦,False
9658,9658,52903_42882,坂道の孤独参昧,牧野信一,False
9660,9660,56091_57064,江戸の火術,野村胡堂,False
9661,9661,52415_51066,三国志,吉川英治,False
9667,9667,869_42456,俘囚,海野十三,False
9670,9670,45507_23152,女侠伝,岡本綺堂,False
9671,9671,43172_21384,安吾巷談,坂口安吾,False
9674,9674,42701_23757,物質とエネルギー,寺田寅彦,False
9680,9680,54939_48505,明石鯛に優る朝鮮の鯛,北大路魯山人,False
9681,9681,43397_18096,仔牛,新美南吉,False
9682,9682,54982_50782,美食と人生,北大路魯山人,False
9683,9683,2132_21892,書けない探偵小説,夢野久作,False
9684,9684,42558_22851,文学への実感について,豊島与志雄,False
9688,9688,303_20026,女人訓戒,太宰治,False
9690,9690,55519_56517,麦やきの日,今野大力,False
9694,9694,47649_50669,「なよたけ」の解釈,折口信夫,False
9698,9698,48166_31411,勘平の死,岡本綺堂,False
9699,9699,43165_34361,釣り師の心境,坂口安吾,False
9702,9702,53657_44298,昔の小出新道にて,萩原朔太郎,False
9709,9709,46700_27700,寝ぼけ,夢野久作,False
9712,9712,2436_10271,病室の花,寺田寅彦,False
9715,9715,45583_41065,月光の下,田中貢太郎,False
9724,9724,42872_31181,観念的その他,坂口安吾,False
9725,9725,49965_37775,感想,北大路魯山人,False
9728,9728,56496_54222,日本名婦伝,吉川英治,False
9729,9729,54946_48508,海にふぐ山にわらび,北大路魯山人,False
9731,9731,53582_44225,遠望,萩原朔太郎,False
9737,9737,49553_33605,九月四日,岡本綺堂,False
9739,9739,42907_23102,エゴイズム小論,坂口安吾,False
9741,9741,42399_41319,掠奪せられたる男,豊島与志雄,False
9749,9749,4722_13229,売られていった靴,新美南吉,False
9750,9750,53423_43288,小祠,宮沢賢治,False
9751,9751,42318_19228,累物語,田中貢太郎,False
9753,9753,56100_57005,百唇の譜,野村胡堂,False
9757,9757,54977_48524,蝦蟇を食べた話,北大路魯山人,False
9758,9758,57451_60206,寒月の「首縊りの力学」その他,中谷宇吉郎,False
9761,9761,42468_31207,女と帽子,豊島与志雄,False
9765,9765,50221_38270,石段上りの街,萩原朔太郎,False
9766,9766,52820_44706,〔婦人手紙範例文〕,牧野信一,False
9768,9768,45223_29425,バラルダ物語,牧野信一,False
9775,9775,45349_23999,木枯の吹くころ,牧野信一,False
9776,9776,42965_34772,安吾武者修業,坂口安吾,False
9779,9779,24394_15389,雪ちゃん,寺田寅彦,False
9784,9784,55422_49025,鳥料理,堀辰雄,False
9785,9785,45112_41959,沼の家,新美南吉,False
9786,9786,42816_33440,阿部定という女,坂口安吾,False
9787,9787,53213_49818,一人の無名作家,中谷宇吉郎,False
9791,9791,5013_14215,門松のはなし,折口信夫,False
9796,9796,46963_27476,万葉集の解題,折口信夫,False
9797,9797,53452_50576,青いボタン,小川未明,False
9807,9807,2496_10278,映画と生理,寺田寅彦,False
9809,9809,42961_31184,ヒノエウマの話,坂口安吾,False
9810,9810,4752_6674,火の踵,原民喜,False
9811,9811,46953_27948,叙景詩の発生,折口信夫,False
9812,9812,53018_50661,脊の低いとがった男,小川未明,False
9814,9814,45739_36064,砂をかむ,坂口安吾,False
9817,9817,54967_49232,西園寺公の食道楽,北大路魯山人,False
9820,9820,42511_22706,条件反射,豊島与志雄,False
9821,9821,51571_63529,こま,小川未明,False
9822,9822,45731_24341,ふるさとに寄する讃歌,坂口安吾,False
9826,9826,45843_33228,かげろふ談義,坂口安吾,False
9830,9830,42950_31423,山の神殺人,坂口安吾,False
9831,9831,282_45418,家庭の幸福,太宰治,False
9832,9832,1107_19927,谷,宮沢賢治,False
9833,9833,3741_27345,本の事,芥川龍之介,False
9834,9834,55514_56353,農奴の要求,今野大力,False
9840,9840,53166_57495,百合の花,小川未明,False
9841,9841,55548_55642,光箭,今野大力,False
9842,9842,483_15029,半七捕物帳,岡本綺堂,False
9843,9843,54578_57571,錢形平次捕物控,野村胡堂,False
9846,9846,55590_56369,光よあれ,今野大力,False
9849,9849,45676_21429,世界的,太宰治,False
9850,9850,51019_47959,ちょうと三つの石,小川未明,False
9851,9851,45919_36898,安吾人生案内,坂口安吾,False
9856,9856,42729_29452,白藤,豊島与志雄,False
9862,9862,45373_37924,Ｒ漁場と都の酒場で,牧野信一,False
9866,9866,56711_57492,葬送行進曲,野村胡堂,False
9867,9867,4480_11830,餅を喫う,田中貢太郎,False
9868,9868,54734_60885,錢形平次捕物控,野村胡堂,False
9871,9871,52896_42543,悦べる木の葉,牧野信一,False
9872,9872,43256_17035,チューインガム,寺田寅彦,False
9879,9879,42670_25745,広場のベンチ,豊島与志雄,False
9881,9881,298_20049,みみずく通信,太宰治,False
9886,9886,51000_51314,ろうそくと貝がら,小川未明,False
9888,9888,3648_12114,凱旋祭,泉鏡花,False
9891,9891,46690_27678,犬の王様,夢野久作,False
9892,9892,46718_27693,梅のにおい,夢野久作,False
9900,9900,52739_43479,足袋のこと,牧野信一,False
9904,9904,2477_10339,ニュース映画と新聞記事,寺田寅彦,False
9907,9907,1615_7919,蟇の血,田中貢太郎,False
9912,9912,134_15262,竜,芥川龍之介,False
9913,9913,241_15081,美男子と煙草,太宰治,False
9914,9914,45212_18764,いぼ,新美南吉,False
9915,9915,18_14822,闇中問答,芥川龍之介,False
9916,9916,46703_27717,古い日記の中から,夢野久作,False
9918,9918,33197_48194,探偵夜話,岡本綺堂,False
9926,9926,997_14994,半七捕物帳,岡本綺堂,False
9927,9927,42472_21066,最近の菊池寛氏,豊島与志雄,False
9932,9932,49970_37770,近作鉢の会に一言,北大路魯山人,False
9935,9935,55847_63055,錢形平次捕物控,野村胡堂,False
9936,9936,46920_33261,或る秋の紫式部,岡本かの子,False
9939,9939,1023_14991,半七捕物帳,岡本綺堂,False
9942,9942,51710_60915,雪消え近く,小川未明,False
9944,9944,3586_12103,草迷宮,泉鏡花,False
9947,9947,42507_22703,「自然」,豊島与志雄,False
9949,9949,42624_21406,青春論,坂口安吾,False
9950,9950,57467_61230,雪の話,中谷宇吉郎,False
9951,9951,53402_43329,〔館は台地のはななれば〕,宮沢賢治,False
9952,9952,55538_55981,色彩,今野大力,False
9957,9957,48403_35156,紅玉,泉鏡花,False
9958,9958,163_15142,煙草と悪魔,芥川龍之介,False
9960,9960,1689_9344,相撲,寺田寅彦,False
9961,9961,175_15164,海のほとり,芥川龍之介,False
9963,9963,53491_49693,アラスカの氷河,中谷宇吉郎,False
9964,9964,53610_44252,磨かれたる金屬の手,萩原朔太郎,False
9966,9966,43475_16620,ウサギ,新美南吉,False
9967,9967,51778_46597,人間否定か社会肯定か,小川未明,False
9968,9968,4302_6769,プロレタリア文学論,芥川龍之介,False
9969,9969,50015_37745,インチキ鮎,北大路魯山人,False
9970,9970,52858_45374,十年ひと昔,牧野信一,False
9971,9971,2510_13846,日本人の自然観,寺田寅彦,False
9976,9976,52421_49661,私本太平記,吉川英治,False
9980,9980,48331_33338,誓之巻,泉鏡花,False
9983,9983,109_15222,尼提,芥川龍之介,False
9985,9985,42459_31403,死ね！,豊島与志雄,False
9987,9987,4819_30040,不器用な天使,堀辰雄,False
9988,9988,2442_11128,写生紀行,寺田寅彦,False
9991,9991,54592_57089,錢形平次捕物控,野村胡堂,False
9993,9993,2456_11110,日本楽器の名称,寺田寅彦,False
9994,9994,46958_27475,女房文学から隠者文学へ,折口信夫,False
10003,10003,54519_57392,丘陵風景,今野大力,False
10004,10004,52964_46832,ある夜の星たちの話,小川未明,False
10005,10005,2515_10279,Ｂ教授の死,寺田寅彦,False
10006,10006,45548_41052,朝倉一五〇,田中貢太郎,False
10007,10007,51785_40052,手紙,坂本龍馬,False
10009,10009,42432_28807,叔父,豊島与志雄,False
10012,10012,52131_41439,続　手紙,坂本龍馬,False
10014,10014,4670_13511,颱風雑俎,寺田寅彦,False
10018,10018,51097_49012,海ぼたる,小川未明,False
10025,10025,3767_27279,案頭の書,芥川龍之介,False
10026,10026,2349_13809,日常身辺の物理的諸問題,寺田寅彦,False
10028,10028,2465_9660,映画の世界像,寺田寅彦,False
10034,10034,53645_44286,我れ何所へ行かん,萩原朔太郎,False
10035,10035,2239_11902,中国怪奇小説集,岡本綺堂,False
10036,10036,3657_26095,茸の舞姫,泉鏡花,False
10037,10037,42484_21114,轢死人,豊島与志雄,False
10039,10039,42609_29595,ジャン・クリストフ,豊島与志雄,False
10040,10040,45868_33234,孤独閑談,坂口安吾,False
10042,10042,3315_19574,貝の穴に河童の居る事,泉鏡花,False
10047,10047,42875_34299,理想の女,坂口安吾,False
10048,10048,45677_21424,名前の話,萩原朔太郎,False
10051,10051,42520_22736,初秋海浜記,豊島与志雄,False
10052,10052,54570_57909,錢形平次捕物控,野村胡堂,False
10055,10055,49522_33612,妖怪漫談,岡本綺堂,False
10059,10059,4782_6678,ヒロシマの声,原民喜,False
10061,10061,52254_47945,鼓の音,田中貢太郎,False
10063,10063,1108_13798,科学者と芸術家,寺田寅彦,False
10064,10064,3230_7212,鬼仏洞事件,海野十三,False
10067,10067,53608_44250,月蝕皆既,萩原朔太郎,False
10083,10083,2096_19350,黒白ストーリー,夢野久作,False
10084,10084,1641_16897,緑衣人伝,田中貢太郎,False
10087,10087,56203_62842,銭形平次捕物控,野村胡堂,False
10089,10089,991_15001,半七捕物帳,岡本綺堂,False
10090,10090,3794_27310,小説の読者,芥川龍之介,False
10091,10091,46705_27718,実さんの精神分析,夢野久作,False
10097,10097,1075_22253,狂人は笑う,夢野久作,False
10098,10098,3675_11819,鮭の祟,田中貢太郎,False
10102,10102,54_15238,ひょっとこ,芥川龍之介,False
10110,10110,972_15039,半七捕物帳,岡本綺堂,False
10116,10116,42552_22830,長篇小説私見,豊島与志雄,False
10118,10118,47765_30949,殺人迷路,夢野久作,False
10119,10119,53641_44282,都會と田舍,萩原朔太郎,False
10123,10123,57293_62033,露伴先生と神仙道,中谷宇吉郎,False
10126,10126,51036_51577,神は弱いものを助けた,小川未明,False
10129,10129,42364_15874,緒方氏を殺した者,太宰治,False
10130,10130,50012_37737,若鮎について,北大路魯山人,False
10140,10140,51563_63102,心の芽,小川未明,False
10142,10142,56710_57506,水中の宮殿,野村胡堂,False
10144,10144,42577_22904,文学に於ける構想力,豊島与志雄,False
10155,10155,42258_18500,高原,寺田寅彦,False
10157,10157,52135_41444,続　手紙,坂本龍馬,False
10158,10158,52123_56976,ボールの行方,小川未明,False
10159,10159,68_15177,神神の微笑,芥川龍之介,False
10162,10162,51808_46588,近頃感じたこと,小川未明,False
10163,10163,4771_6716,原爆被災時のノート,原民喜,False
10164,10164,45817_34967,神童でなかつたラムボオの詩,坂口安吾,False
10171,10171,45350_37925,酒盗人,牧野信一,False
10173,10173,42223_16352,病中記,寺田寅彦,False
10174,10174,56803_57413,二十七歳,坂口安吾,False
10176,10176,4478_11822,地獄の使,田中貢太郎,False
10178,10178,52881_42889,泣き笑ひ,牧野信一,False
10179,10179,42218_16351,浅草紙,寺田寅彦,False
10180,10180,46733_27702,ペンとインキ,夢野久作,False
10182,10182,879_23881,透明猫,海野十三,False
10184,10184,47177_37073,「ほ」・「うら」から「ほがひ」へ,折口信夫,False
10191,10191,42821_26306,探偵小説とは,坂口安吾,False
10205,10205,46606_30108,気のいい火山弾,宮沢賢治,False
10209,10209,51012_51310,春がくる前,小川未明,False
10210,10210,42716_28798,白塔の歌,豊島与志雄,False
10212,10212,42460_31406,道化役,豊島与志雄,False
10218,10218,3236_23565,人造人間の秘密,海野十三,False
10227,10227,52884_42664,"I Am Not A Poet, But I Am A Poet．",牧野信一,False
10229,10229,43383_26108,滝田哲太郎氏,芥川龍之介,False
10234,10234,927_21750,虫の生命,夢野久作,False
